obsnme,obsval,weight,obgnme,cycle,org_obgnme
head_02_038_014,33.772,0.0,obgnme,-1,
head_02_038_015,33.778220000000005,0.0,obgnme,-1,
head_02_038_016,33.81002,0.0,obgnme,-1,
head_02_039_005,33.75406,0.0,obgnme,-1,
head_02_039_006,33.75101,0.0,obgnme,-1,
head_02_039_007,33.74592,0.0,obgnme,-1,
head_02_039_008,33.7399,0.0,obgnme,-1,
head_02_039_009,33.73392,0.0,obgnme,-1,
head_02_039_010,33.72848,0.0,obgnme,-1,
head_02_039_011,33.72413,0.0,obgnme,-1,
head_02_039_012,33.72158,0.0,obgnme,-1,
head_02_039_013,33.72224,0.0,obgnme,-1,
head_02_039_014,33.72818,0.0,obgnme,-1,
headwater,-2137.0,0.0,obgnme,-1,
tailwater,-1486.9,0.0,obgnme,-1,
gage_1,3681.6,1.0,obgnme,-1,
in_ss_flx,0.0,0.0,obgnme,-1,
in_sy_flx,0.0,0.0,obgnme,-1,
in_wel_flx,478.1317,0.0,obgnme,-1,
in_ghb_flx,0.0,0.0,obgnme,-1,
in_rch_flx,4210.8977,0.0,obgnme,-1,
in_sfr_flx,0.0,0.0,obgnme,-1,
out_ss_flx,0.0,0.0,obgnme,-1,
out_sy_flx,0.0,0.0,obgnme,-1,
out_wel_flx,0.0,0.0,obgnme,-1,
out_ghb_flx,1048.1298,0.0,obgnme,-1,
out_rch_flx,0.0,0.0,obgnme,-1,
out_sfr_flx,3625.7331,0.0,obgnme,-1,
