parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,cycle
sto_ss_1_039_003,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_004,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_005,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_006,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_007,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_008,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_009,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_010,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_011,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_012,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_013,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_014,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_015,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_016,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_017,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_018,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_1_039_019,log,factor,1e-06,1e-07,1e-05,sto_ss_1,1.0,0.0,1,-1.0
sto_ss_2_000_000,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_001,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_002,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_003,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_004,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_005,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_006,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_007,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_008,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_009,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_010,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_011,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_012,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_013,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_014,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_015,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_016,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_017,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_018,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_000_019,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_000,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_001,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_002,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_003,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_004,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_005,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_006,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_007,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_008,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_009,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_010,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_011,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_012,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_013,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_014,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_015,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_016,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_017,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_018,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_001_019,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_000,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_001,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_002,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_003,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_004,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_005,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_006,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_007,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_008,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_009,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_010,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_011,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_012,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_013,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_014,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_015,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_016,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_017,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_018,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_002_019,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_000,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_001,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_002,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_003,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_004,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_005,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_006,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_007,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_008,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_009,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_010,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_011,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_012,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_013,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_014,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_015,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_016,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_017,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_018,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_003_019,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_000,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_001,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_002,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_003,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_004,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_005,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_006,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_007,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_008,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_009,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_010,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_011,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_012,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_013,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_014,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_015,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_016,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_017,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_018,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_004_019,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_000,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_001,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_002,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_003,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_004,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_005,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_006,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_007,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_008,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_009,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_010,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_011,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_012,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_013,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_014,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_015,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_016,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_017,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_018,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_005_019,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_000,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_001,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_002,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_003,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_004,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_005,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_006,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_007,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_008,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_009,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_010,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_011,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_012,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_013,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_014,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_015,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_016,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_017,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_018,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_006_019,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_000,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_001,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_002,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_003,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_004,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_005,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_006,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_007,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_008,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_009,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_010,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_011,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_012,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_013,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_014,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_015,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_016,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_017,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_018,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_007_019,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_000,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_001,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_002,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_003,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_004,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_005,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_006,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_007,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_008,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_009,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_010,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_011,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_012,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_013,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_014,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_015,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_016,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_017,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_018,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_008_019,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_000,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_001,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_002,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_003,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_004,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_005,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_006,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_007,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_008,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_009,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_010,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_011,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_012,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_013,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_014,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_015,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_016,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_017,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_018,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_009_019,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_000,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_001,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_002,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_003,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_004,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_005,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_006,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_007,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_008,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_009,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_010,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_011,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_012,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_013,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_014,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_015,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_016,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_017,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_018,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_010_019,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_000,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_001,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_002,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_003,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_004,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_005,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_006,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_007,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_008,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_009,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_010,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_011,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_012,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_013,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_014,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
sto_ss_2_011_015,log,factor,1e-06,1e-07,1e-05,sto_ss_2,1.0,0.0,1,-1.0
